ASAE-44-1944	5319	tradiction avec cette autre activité d'Horus mise en relief par les scènes mythologiques dans lesquelles il est vu dépeçant le monstre panthée mi-hippopotame et mi-crocodile = h h = 4 mm:i qui dévore les âmes dans les scènes de psychostasie et qui n’est autre que Seth lui-même. 
ASAE-44-1944	5324	À l'époque gréco-romaine, Horus, qui a eu des rapports évidents avec Houroun, devient Hpar qu'on voit souvent à cheval ou debout à côté d’un cheval (#}, abattant un monstre qui tient généralement du crocodile ou du serpent, incarnant l'esprit du mal. C’est la représentation du thème ancien du conflit entre le bien et le mal(®} qui a survécu dans plusieurs
ASAE-44-1944	14790	PapŸns (— R‘més, Evsèee chez Syncelle), Pauyÿivros (au lieu de “Rams-sinit), peut-être yépar (le mot pour crocodile  
ASAE-45-1947	4134	  13. — Un méaccon n'Honus sur LES cROCODILES.  
ASAE-45-1947	4141	seur, pour servir de médaillon à un collier.  L'avers (fig. 7) porte gravé un Horus marchant sur les crocodiles. Le dieu enfant, la tête surmontée d’un symbole indistinct dans lequel il 
ASAE-45-1947	4149	 main un serpent et une gazelle, et dans l’autre un scorpion. Il se dresse sur la tête de deux, crocodiles affrontés.  
ASAE-45-1947	4185	Le début n’est qu'une phrase grecque défigurée, qu'il faut rectifier en : dpxeï axpdr, xira, Soyez repoussés au loin, monstres des eaux! C’est une oraison jaculatoire contre les crocodiles. Ce qui suit est plus correct : Küpie, Bordes xai dia@ÜaËor rèv Popoivra dmè œavrès épmero, Seigneur, viens en aide et protège le porteur (de ce charme) contre tout repule!
ASAE-45-1947	7760	11. La structure du signe &. À 12. Aphrodite Anadyomène invoquée comme Hathor. ‘ 2 13. Un médaïllon d’Horus sur les crocodiles. 14. Une légende hiéroglyphique sur une gemme gréco-romaine. 15. Deux scarabées commémoratifs d’Aménophis TIT.
ASAE-46-1947	9917	de Manfalout dans la ligne d’axe. Le fleuve sinue dans la vallée: en aval de la ville il vient border, sur sa rive droite, la base de l'imposante falaise du Gebel Abou Féda, dont le plateau recèle la grotte des crocodiles, à quelques kilomètres du village d'El Ma‘abdeh à la base ; à 8 kilomètres à l'est de Ma‘abdeh, à 13 kilomètres à l’est de Manfalout, est le village de
ASAE-46-1947	11021	  crocodile en marche, tenant deux couteaux. I faut se souvenir que le même panneau de la crypte B' représente aussi quatre génies à tête de l'animal séthien. Si j'ai insisté sur ce point, c’est qu’un bloc, ré-
ASAE-46-1947	11041	  Faut-1 s’étonner de voir le crocodile Sebek considéré comme une forme du dieu Seth ? I suffit de parcourir le dictionnaire pour en trouver la démonstration. Bornons-nous à citer les mots ihy (I, p. 122), t (I,
ASAE-47-1947	2181	représentant le défunt perçant d’une lance Apep, le génie du mal, sous la forme d’un crocodile ou d’un serpent.  
ASAE-47-1947	2190	l'Égypte, les statuettes, vignettes, etc., représentant Horus percant d’une lance un crocodile (fig. 16), une gazelle ou le serpent Apep. Les génies tenant un cou- teau, tel que celui du Musée d’Athènes
ASAE-49-1949	6477	scènes A 0 devant Ptah-Sokar-Osiris, Her-Ouben purifiée par Horus et Thot, la défunte et le cynocéphale de Thot en adoration devant le disque solaire, la défunte adorant le crocodile sacré), et, enfin, à gauche, Her-Ouben aux champs larou prend part aux semailles et à la moisson (*. Le contour de la figure de la défunte dans toutes les scènes est
ASAE-49-1949	6816	 Sur le bord d’un canal indiqué par une bande bleue avec des ZigZags\ noirs Her-Ouben est prosternée, la face contre terre, devant le crocodile sacré G), Le contour du crocodile est noir, le dos est brun, l’œil rouge, le ventre blanc. À droite un sycomore (Ficus sycomorus) — contour rouge,
ASAE-49-1949	6817	Sur le bord d’un canal indiqué par une bande bleue avec des ZigZags\ noirs Her-Ouben est prosternée, la face contre terre, devant le crocodile sacré G), Le contour du crocodile est noir, le dos est brun, l’œil rouge, le ventre blanc. À droite un sycomore (Ficus sycomorus) — contour rouge, feuilles vertes les branches et quelques feuilles rouges. À gauche, un
ASAE-49-1949	6826	 les feuilles sont vertes le tronc est brun. La composition est bonne. Le mouvement de la défunte, qui s’agenouille devant le crocodile, ainsi que le mouvement des feuilles de l’arbre à gauche qui semblent être agitées par le vent, donnent une certaine intensité à cette scène. Au-dessus de la
ASAE-49-1949	6829	le mouvement des feuilles de l’arbre à gauche qui semblent être agitées par le vent, donnent une certaine intensité à cette scène. Au-dessus de la défunte et du crocodile, onze colonnes de texte.  
ASAE-49-1949	7595	  avalé tous Les soirs par un serpent ou un gigantesque crocodile ®), Le mort  
ASAE-49-1949	21240	  Roque, à Médamoud : c’est la parodie d’un concert, où le crocodile | joue du luth. La boîte de résonance est considérablement allongée par rapport aux luths du Nouvel Empire. l |
ASAE-50-1950	16511	1. Six sacred birds of faience.  2. Six quadrupeds, a frog, a crocodile and a baboon, all of faience. 3. Four unidentified objects of faience. 
ASAE-50-1950	21837	 La plupart des monuments prophylactiques du Nouvel Empire et de l’époque saïte connus sous le nom de «stèles d’'Horus sur les crocodiles » s'adressent à Harpocrate, alias Ched, pour préserver les humains des morsures ou des piqûres de toute bête féroce ou venimeuse.
ASAE-50-1950	21844	et de la piqûre de scorpion qui mit sa vie en danger, ils attribuent au jeune âge du fils d’Isis des vertus protectrices et curatives et représentent le mage prénubile debout sur un crocodile ou plusieurs et tenant en mains, lions, serpents et scorpions. 
ASAE-50-1950	21913	colonne vertébrale de l’hippopotame Toëris quand elle est en station verticale. À la hauteur des hanches, le corps de la déesse se perd dans celui d’un crocodile orienté comme elle. Malgré le bris regrettable de  
ASAE-50-1950	21934	  la portion inférieure de la stèle, il ne fait pas de doute que le crocodile n’est pas chevauché par la divinité, mais qu’il y a compénétration des deux corps. |
ASAE-50-1950	21942	d'Hathor; brandissant des ser- pents, et traversée à la hauteur du bassin par un crocodile (fig. 2)(). Gette fusion des deux amphibies, qui réalise l’association intime des
ASAE-50-1950	21977	  ® Gorémscugrr, Die Metternichstele, dessus du crocodile Sebek, associés  
ASAE-50-1950	21993	Wicxinson, Manners and Customs, II, 146 cite une Toëris hippopotame à tête de crocodile, appelée Shepout : CR  
ASAE-50-1950	22066	 Enfin l’étrange hybridation de cette déesse à tête et membres de femme, à cornes de bovidé, à corps d’hippopotame et de crocodile, pourrait faire accepter l’idée, à défaut du sens concret, du rot — a. qui désigne le corps de l’hippopotame considéré comme symbole séthien (Wôrter-
ASAE-50-1950	22135	Isis. Ensuite parce que cette Isis de Sheta est en réalité, par la forme de son corps, une Toëris. Enfin parce que cette Toëris fait corps avec un crocodile Sebek et que, par cette union, fréquemment réalisée aïlleurs, elle incarne une puissance créatrice et protectrice du genre humain issue de l’abime liquide des commencements du monde, asile mystérieux
ASAE-50-1950	22198	 les stèles d'Harpocrate consiste en ce représente un pouvoir secourable de que, sur ces dernières, le crocodile est Sebek, souvent confondu au Nouvel une incarnation malfaisante de Seth, . Empire avec Geb, le père des dieux et tandis que sur la stèle d’Ismaïlia, il des générations.
ASAE-50-1950	23004	 ® Le manche du luth, tenu par un crocodile, du pap. satirique de Turin, est décoré d’une tête d’oie (C. Sacs, Die Musikinstrumente des alten Agyptens,
ASAE-50-1950	23900	sont accroupies, devant des chapelles avec un serpent devant elles, des divinités, chacune un couteau à la main, ayant des têtes de lion, de taureau, de serpent et de crocodile. |  Sur la paroi gauche, Osiris est assis sur son trône orné d’un damier
ASAE-51-1951	308	 foisonner, nids propices à toutes sortes d'animaux, oiseaux, grenouilles, poissons et jusqu'aux hippopotames et aux crocodiles malveillants. C'est sans doute à cause de cette profusion que l'Égyptien du Nord choisit le papyrus et celui du Sud le halfa ou roseau comme plantes emblématiques
ASAE-51-1951	8444	(Grebeleïn est mise en vedette par la mention de H/:.4 (Mo'‘alla) et Pr-Hthr (Pathyris-Gebeleïn). Gardiner note cependant à cet endroit l’omission surprenante de Crocodilopolis, le fameux «ilot dans le fleuve» Clw-m- itrw, “Amür) près de Gebeleïn, localité souvent citée depuis la 
ASAE-51-1951	8461	  de la région, possédant également un culte de crocodiles, que l’on cherche sans doute avec raison un peu plus au nord, à Er-Rizakât." Par contre, — et c'est là encore un indice pour la date de cette composition :—
ASAE-51-1951	8537	considérable U). Dans notre cas, la K°‘h.4 d'Armant s’étendait au sud aussi loin qu'«El-käb» (1. 3) et comprenait « Esnéh» (L. 5) et le district de Gebeleïn : « Pathyris» (1. 4) et « Crocodilopolis» Clw-mtrw, À. 6). À la ligne 7, les traces existantes ne conviennent pas pour Swmnw. On est tenté de lire sh … ou ut W .… à cet endroit, mais nous n’in-
ASAE-51-1951	8569	  et Crocodilopolis (1. 6).  
ASAE-51-1951	11965	galerie du spéos paroi ouest.  Le dieu crocodile Sobek est, lui aussi, en rapport étroit avec le ka du roi; à l’époque ptolémaïque
ASAE-52.1-1952	4125	pilleurs  de  Rosette,  a constaté  en  1 6 5 8 que  ceux-ci  «quand  ils  se  voyent poursuivis,  ils  sautent  dans  le  Nil,  & le  passent  à la  nage,  aimant  mieux s’exposer  à être  dévorez  par  les  crocodilles,  que  de  tomber  entre  les mains  des  Turcs». 
ASAE-52.1-1952	9147	 Von  den  drei  anderen,  von  A.  Fakhry  beschriebenen  Felsgraben,  ist der  Inhaber  des  einen,  “Tomb  of  the  Crocodile”  unbekannt,  da  es keine  Inschriften  enthàlt. 
ASAE-52.1-1952	10432	les  instruments  à cordes,  on  étudia  , surtout  quelques  luths,  en  parti- culier celui  représenté  dans  la  tombe  de  Nakht  (n°  5s,  Thèbes)  et celui,  joué  par  un  crocodile,  représenté  dans  le  papyrus  satyrique  du Musée  de  Turin 
ASAE-52.2-1952	1307	textes nous permettra sans doute de préciser les raisons théologiques, historiques ou politiques qui ont justifié ou nécessité cette vie en commun d’un faucon et d’un crocodile. Nous n’avons pas d’autre  
ASAE-52.2-1952	1322	de deux temples complets accolés, mais bien de deux sanctuaires jumeaux dont toutes les dépendances accessoires sont communes. Quand on fermait la ligne des portes de la rangée droite 0 ) (celle du crocodile) depuis la cour péristyle jusqu’au sanctuaire, tout le reste du temple se trouvait à la disposition de son co-propriétaire de gauche, le faucon.
ASAE-52.2-1952	1326	se trouvait à la disposition de son co-propriétaire de gauche, le faucon. Et réciproquement, en fermant les portes de la rangée de gauche, c’était le crocodile qui devenait seul propriétaire. Comme les fêtes des deux dieux ne tombaient pas le même jour (ce point est à préciser), cette co-propriété était sans inconvénient. Notons que pour le culte jour-
ASAE-52.2-1952	1340	permettent de monter sur le toit et d’en descendre, pour célébrer sur ce toit des cérémonies spéciales. Du coté droit du temple (dans la moi- tié du crocodile) nous avons un escalier montant d’une seule volée droite jusqu’au toit. Tout le haut de l’escalier est détruit, mais les pre- mières marches sont très nettes et figurent bien sur le plan de de Morgan.
ASAE-52.2-1952	12284	 Une vaste Salle d’ Amenemhet III à Crocodilopolis (Kiman Farès) b y the présent writer in Ann. Serv., 37, 85 ff. 
ASAE-52.2-1952	16153	Hild. 3 g 8 , H . ^3 cm. (H. Kayser, Gottliche Tiere , p. 17, fîg. in p. 37). Two registers : in the upper the owner kneels and offers a flower to a crocodile sitting on an altar and wearing the atef- crown. Above is a tree (?), ( B.I.F.A.O. , 28, 157-62 and 171) and the words * — ^ T • f^e l° wer register is the owner lifting his hands in ado-
ASAE-52.2-1952	16156	Above is a tree (?), ( B.I.F.A.O. , 28, 157-62 and 171) and the words * — ^ T • f^e l° wer register is the owner lifting his hands in ado- ration to a standing crocodile-headed god with a table surmounted by many offerings between. Before the god is the inscription *T~ Ua +J î PT sic l ! an( l behind him is the line *j~ 4 = This ^ ne
ASAE-52.2-1952	16192	 Hild. 399, H. 23.5 cm. (pl. XXXV, A). Two registers : the upper one has a crocodile with the atef - crown sitting on an altar. Opposite is a table of offerings having three stands and above is a tree (?) and an inscription of which ^ J ^ is seen left. In the lower register is a man
ASAE-52.2-1952	16206	 Hild. 4 oo. Man standing, clad in a long skirt and lifting his hands in adoration to a crocodile-headed god which wears an atef - crown and a short kilt and seizes with one hand the Wi-sign and with the other the wi s -sceptre. Before the god is : *T~ P J ^ ^ î TZZ’ an( ^ a ^ove
ASAE-52.2-1952	16213	 Hild. 4 o 1 , H. 21 cm. Man clad in a wig and a military skirt lifts his arms in adoration to a standing crocodile-headed god opposite. The god stands on a pedestal and is shown in the same dress as the one just mentioned. It is styled and above the man is the in-
ASAE-52.2-1952	16303	 Hild. 490, H. 37 cm. Man with long and wide garment tied at the waist offering an incense vase to a crocodile-headed god with the atef - crown sitting on a throne and described as "T” PR-*U The owner is styled as : — r* j | | > — ' "] | [ ^ S * i “ .
ASAE-52.2-1952	23538	vives et lumineuses, victorieuses des forces du mal et de la mort. Les discours divins de la fin de Job où Iaweh montre sa grandeur dans l’hippopotame et le crocodile qu’il a créés, symboles égyptiens tardifs du dieu Setli assimilé au Baal sémitique, seraient peut-être éclairés aussi par de tels textes. Certes le travail n’est pas fait encore pour établir les comparaisons d’une manière précise et signi-
ASAE-53.1-1955	5670	de femme, debout sur la pierre rectangulaire, avec ventre d’hippo- potame femelle et seins pendants. Sur le dos une sorte de crinière qui rejoint une queue séthienne de crocodile, touchant le sol. Cette Apet porte sur la tête la coiffure à mortier avec cornes, disque et les deux grandes plumes. Elle s’appuie de ses deux pattes avant de lionne sur
ASAE-53.2-1955	2954	Nil s’allonge à gauche, cou- ronné du lotus, au-dessous crocodile à droite, derrière Nil ? (revers très vague). 
ASAE-53.2-1955	7157	tirent à eux leur filet plein de poissons. On ne voit que les jambes des personnages. Plus à droite, toujours près de la rive, une sorte de naos (ou de chapelle) renferme la statue d’un crocodile; à l’extrême droite un homme marche à grands pas. 
ASAE-53.2-1955	7204	du bélier figuré sur la plaque en ivoire du roi Ousaphais (Petrie, Royal Tombs, II, pl. VII, 8 ). Dans le sanctuaire d’Abousir se trouve la statue en pierre d’un crocodile (voir supra , fig. 1 5 ), ce qui fait penser qu’il est fait ici probablement allusion au Fayoum. Devant le sanctuaire, représentation figurée du plateau désertique : Au-dessus, l’inscrip-
ASAE-53.2-1955	7221	(l) Comme je l’avais compris au mo- ment de la découverte du bloc, E. Meyer a montré que, les pattes du crocodile reposant sur un socle, il ne pouvait s’agir que d’une statue du dieu Sou-
ASAE-53.2-1955	7230	la pl. XVI b, on doit admettre que les traits imprécis qui se trouvent pl. XVI à devant et derrière le crocodile appar- tiennent au dessin schématique d’un sanctuaire.
ASAE-53.2-1955	11329	 Die hier beschriebene Eingliederung des Begrabnisrituals des Unas in den Fruchtbarkeitsmythus knüpft an die Krokodilgotter der westli- chen und ôstlichen Grenzgebiete Àgyptens, Sobek und Sopdu, an. Osiris gilt zwar als Vorbild der Auferstehung, wird jedoch nirgends speziell
ASAE-53.2-1955	12124	Fell eines Pavians. Unas ôjfnet das «Doppelstiertor» mit den beiden Flügeln. Unas gelangt zu den Enden des Ilorizontes, nachdem er sein « geschwanztes Kleid» dort abgelegt hat zu Boden. Unas ist der Grosse , der in Krokodilopolis wohnt. 
ASAE-54.1-1956	6413	sérié VIII, vol. Vf, fasc. 4 ; Giuseppe Spano, Paesaggio Nilotico con pigmei diffendentisi Magicametite Bai coccodrilli, p. 348 , fig. 5 , p. 349 et 356 , fig. 8 , et n. 4 , p. 348 ; Doro Levi, Antioch-on-
ASAE-54.1-1956	7788	corne d’abondance, partie inférieure terminée en queue de crocodile.  En exergue, date effacée.
ASAE-54.1-1956	10257	von i 4 Unterweltsdàmonen mit verschiedenartigen Kôpfen (vgl. Vignetten zu Sprüchen an den Toren des Jenseits Tb. Kap. i 44 -i 46 bei Naville, Todtenbuch, I, taf. 1 5 4 - 1 5 8 ) . Von diesen Dàmonen sind : krokodil- kopfig, Nr. 1 ; ibiskôpfig, Nr. 2 ; lowenkôpfîg, Nr. 3 ; widderkopfig, Nr. 4 , 6, 8, 10, i 4 ; kuhkopfig, Nr. 5 , 9 ; menschenkôpfig. Nr. 7, i 3 ;
ASAE-54.1-1956	10633	mit einer Kapelle darin. Rechts und links davon stehen Isis und Neph- thys. Das Steuer führt ein falkenkôpfiger Gott. Zwei weitere Gotthei- ten stehen im Vorschiff. Rechts vier Krokodile, die ihren Kopf zu dem davonfahrenden Sonnenschriff umwenden. 
ASAE-54.2-1957	504	La statue centrale, dont le nom nous intéresse plus particulièrement ici, représentait le roi coiffé de la couronne rouge. Elle est ainsi décrite par Petrie (0. c.) : « Den liaving hooked a crocodile is drawing him up out of the water, and preparing to spear him». Borchardt (0. c.) détaille un peu plus longuement l’opération: «eine... in gold gegossene
